NHPDPropertyID,PropertyName,Latitude,Longitude,PropertyStatus,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate
1019714,CAC OF METROLINA #4,35.2646820,-80.7955750,Active,9,6/27/20,6/26/42,6/26/42
1111224,WESTWIND APARTMENTS,35.1960300,-83.8386700,Active,42,12/21/87,7/10/42,7/17/52
1113253,RO-WELL APARTMENTS,35.5498800,-80.4236400,Active,36,1/1/88,7/10/42,7/17/52
1114122,HUNTERS RUN APARTMENTS,35.9173500,-82.2822600,Active,44,10/27/86,7/10/42,7/17/52
1117998,HILLCREST APARTMENTS,35.5769170,-78.8034070,Active,52,9/9/81,9/24/42,9/24/42
1120342,GLENDALE VILLAGE APARTMENTS,34.7302540,-77.9889290,Active,50,2/20/79,9/24/42,9/24/42
1063322,CLINTON COURTYARD,34.9935370,-78.3414160,Active,41,3/1/03,9/30/42,6/29/46
1019382,CAC OF DAVIDSON COUNTY,35.8226100,-80.2400800,Active,10,10/23/20,10/22/42,10/22/42
1019592,NBA GREENLEAF GRACE VILLAGE,35.4074300,-77.9836600,Active,41,12/11/20,12/10/42,12/10/42
1023778,PARKTOWNE TERRACE II,35.1513400,-80.8429400,Active,163,1/13/79,1/1/43,1/1/43
1064108,WELLINGTON GROVE,34.8020520,-77.4137740,Active,88,1/1/13,1/1/43,1/1/43
1064970,ASHEBORO MILL LOFTS,35.7050930,-79.8168990,Active,70,1/1/13,1/1/43,1/1/43
1064974,BOULEVARD PHASE II,35.2080200,-80.9206800,Active,110,1/1/13,1/1/43,1/1/44
1064978,BROOKE POINTE MANOR,35.4344930,-80.6310330,Active,66,1/1/13,1/1/43,1/1/43
1064983,STONE CREEK APARTMENTS,36.4866800,-79.7355240,Active,40,1/1/13,1/1/43,1/1/43
1065003,HIGHLAND MEMORIAL APARTMENTS,35.2692800,-81.1944600,Active,75,1/1/13,1/1/43,1/1/43
1065009,HAMPTON POINTE APARTMENTS,36.0577140,-79.0858020,Active,48,1/1/13,1/1/43,1/1/43
1065015,STONEY CREEK APARTMENTS,34.7591360,-79.4773420,Active,44,1/1/13,1/1/43,1/1/43
1065018,OAKLAND MILL APARTMENTS,35.4733770,-81.2087350,Active,42,1/1/13,1/1/43,1/1/43
1065313,WESTGATE SENIOR APARTMENTS,34.2077520,-78.0203800,Active,72,1/1/13,1/1/43,1/1/43
1065320,FOREST HILL APARTMENTS,35.8687000,-80.2979000,Active,88,1/1/13,1/1/43,1/1/43
1065322,ARDSLEY COMMONS,35.2602630,-80.4350860,Active,36,1/1/13,1/1/43,1/1/43
1065328,LINVILLE COVE,36.0847500,-81.9229470,Active,32,1/1/13,1/1/43,1/1/43
1065336,POYNER SPRING,35.8691180,-78.5609700,Active,42,1/1/13,1/1/43,1/1/43
1065338,RIVER TOWNE MANOR,36.4370600,-77.6568600,Active,40,1/1/13,1/1/43,1/1/43
1065353,FOREST GLEN APARTMENTS,34.1394740,-78.8661360,Active,48,1/1/13,1/1/43,1/1/43
1065383,CAMPBELL TERRACE PHASE II,35.0429900,-78.8715500,Active,118,1/1/13,1/1/43,1/1/43
1065670,THE RETREAT AT RENAISSANCE,35.2079000,-80.9197000,Active,110,1/1/13,1/1/43,1/1/43
1065683,TALL OAKS,34.6460000,-78.6025000,Active,28,1/1/13,1/1/43,1/1/43
1065689,OAK RUN II,35.0454710,-78.8678140,Active,118,1/1/13,1/1/43,1/1/43
1065703,ELLSWORTH COMMONS,35.5945890,-77.4198110,Active,68,1/1/13,1/1/43,1/1/43
1103514,COVEY RESERVE APARTMENTS,34.3342640,-78.6854020,Active,44,1/1/13,1/1/43,1/1/43
1103848,GLENBROOK MEADOWS,35.6649000,-78.5895000,Active,54,1/1/13,1/1/43,1/1/43
1104696,CHAMBERS POINT AT AYRSLEY,35.1303540,-80.9386220,Active,86,1/1/13,1/1/43,1/1/43
1105177,WINSLOW POINTE,35.5868530,-77.3865710,Active,84,1/1/13,1/1/43,1/1/43
1108049,THE HIGHLANDS,35.4012620,-77.9646120,Active,60,1/1/13,1/1/43,1/1/43
1108447,BROOKSIDE LANDING,35.7195620,-78.6119070,Active,54,1/1/13,1/1/43,1/1/43
1109796,ALEXANDER PLACE,35.7923800,-78.3762560,Active,48,3/25/85,1/1/43,9/15/45
1114065,UNION STATION,34.9848000,-80.4490100,Active,48,1/13/84,1/1/43,10/23/43
1114559,COTTAGES AT BREVARD,35.2428930,-82.7259760,Active,48,1/1/13,1/1/43,9/10/44
1019747,ST JOSEPH'S PLACE,35.9678800,-78.9010100,Active,32,1/15/20,1/14/43,1/14/43
1004599,MIDLAND COMMONS,35.2278200,-80.9033700,Active,60,3/1/03,2/1/43,10/31/43
1004889,COTTON STREET COMMONS,34.9750000,-80.5366400,Active,72,3/1/03,2/1/43,5/1/43
1019336,LUTHERAN SUPPORTED LIVING APAR,36.0886600,-79.9095200,Active,10,2/4/20,2/3/43,2/3/43
1019626,CAC OF FORSYTH COUNTY #3,36.0858100,-80.3269600,Active,8,3/17/20,3/16/43,3/16/43
1019697,RTSA CRESTVIEW GROUP HOME #2,36.1058800,-79.4125100,Active,7,3/25/20,3/24/43,3/24/43
1019713,PINEY GROVE GROUP HOME,35.1826660,-80.7290610,Active,6,4/24/20,4/23/43,4/23/43
1019350,WILLIAM BOOTH GARDENS,35.9354900,-79.9929500,Active,77,4/29/20,4/28/43,4/28/43
1113338,HERITAGE APARTMENTS,36.3083300,-80.1422100,Active,24,6/13/85,5/24/43,1/1/44
1116729,TWIN GABLES,36.2897370,-76.9941340,Active,8,6/9/93,5/28/43,5/28/43
1019354,CHC OF ORANGE COUNTY,36.0775900,-79.1111300,Active,6,6/13/20,6/12/43,6/12/43
1019587,CAC OF RUTHERFORD COUNTY #2,35.3733300,-81.9385300,Active,10,8/11/20,8/10/43,8/10/43
1121981,FAIRMONT VILLAGE,35.4775800,-77.4243400,Active,50,7/28/78,9/24/43,9/24/43
1019428,CIRCLE DRIVE GROUP HOME,35.4042500,-80.4530930,Active,6,10/21/20,10/20/43,10/20/43
1118040,WESLEY HOLLOWS APARTMENTS,36.2323360,-80.7200000,Active,20,5/22/87,11/15/43,11/15/43
1019674,MATTHEW'S PLACE,35.3466000,-80.1940700,Active,34,12/22/20,12/21/43,12/21/43
1064967,STERLING TRACE APARTMENTS,35.6722000,-80.5487000,Active,80,1/1/14,1/1/44,2/1/55
1065049,BOULEVARD PHASE III,35.2098300,-80.9216530,Active,150,1/1/14,1/1/44,6/1/56
1065318,JACKSON SQUARE,35.8340600,-80.3186000,Active,56,1/1/14,1/1/44,1/1/44
1065326,EDGEWOOD PLACE,36.4725620,-80.6156390,Active,56,1/1/14,1/1/44,1/1/44
1065330,CLUB POND GREEN II,35.0282000,-79.1177000,Active,48,1/1/14,1/1/44,1/1/47
1065342,GRANITE FALLS,35.9199970,-78.4690180,Active,72,1/1/14,1/1/44,8/1/55
1065347,AUTUMN OAKS II,35.4562020,-79.1599310,Active,60,1/1/14,1/1/44,1/1/44
1065355,HUNTER HILL APARTMENT HOMES,35.8976200,-77.5605210,Active,56,1/1/14,1/1/44,1/1/44
1065359,SOUTHERLAND VILLAGE APARTMENTS,34.7415300,-77.9783890,Active,48,1/1/14,1/1/44,11/25/54
1065361,COPPERSTONE APARTMENTS,34.3175000,-78.7095000,Active,40,1/1/14,1/1/44,1/1/44
1065655,CARMEL RIDGE APARTMENTS,35.6140880,-82.6378540,Active,80,1/1/14,1/1/44,1/1/44
1065657,BEAUFORT SPRING,34.7323980,-76.6407870,Active,48,1/1/14,1/1/44,1/1/44
1065660,LOFTIN AT MONTCROSS II SENIOR,35.2545990,-81.0303430,Active,100,1/1/14,1/1/44,4/1/59
1065662,EMERALD FOREST APARTMENTS,35.3611480,-79.7693640,Active,48,1/1/14,1/1/44,1/1/44
1065676,LONG CREEK APARTMENTS II,35.3303000,-81.1854000,Active,103,1/1/14,1/1/44,1/28/60
1065687,CYPRESS MANOR,35.0457040,-78.8725260,Active,48,1/1/14,1/1/44,1/1/44
1065691,WESTGATE TERRACE,35.1630400,-83.4005450,Active,60,1/1/14,1/1/44,1/1/44
1065695,CLEVELAND GREEN PHASE II APARTMENTS,35.6119200,-78.5575770,Active,40,1/1/14,1/1/44,1/1/44
1104028,SOUTHSIDE REVITALIZATION PHASE I,35.9843700,-78.9053200,Active,119,1/1/14,1/1/44,1/1/44
1104439,COOPER CREEK HEIGHTS,35.9302470,-80.5959300,Active,56,1/1/14,1/1/44,1/1/44
1104532,COVINGTON WAY,36.1501540,-81.1995190,Active,64,1/1/14,1/1/44,12/1/50
1105350,THE VILLAS AT CHRISTIAN VILLAGE,36.2973480,-80.3596950,Active,38,1/1/14,1/1/44,1/1/44
1105939,ASHLEY PARK APARTMENTS,35.0954000,-77.1004000,Active,72,1/1/14,1/1/44,1/1/44
1106097,RIVER RUN APARTMENTS,35.4773000,-77.0758000,Active,48,1/1/14,1/1/44,1/1/44
1106219,Timber Ridge Cottages,35.3706780,-81.9413380,Active,50,1/1/14,1/1/44,1/1/44
1107905,FOREST EDGE II,34.1389270,-78.8674770,Active,48,1/1/14,1/1/44,1/1/44
1108196,POPLAR CROSSING COMMONS,35.4072410,-80.6669030,Active,66,1/1/14,1/1/44,1/1/44
1109241,NORTH GLEN APARTMENTS,35.7333470,-79.4773380,Active,32,1/4/85,1/1/44,2/21/44
1111855,BRUNSWICK HOUSE APARTMENTS,35.1243400,-77.0904800,Active,94,12/19/84,1/1/44,12/7/44
1118020,PILOT VIEW,36.2651100,-80.3837500,Active,40,12/19/86,1/1/44,12/7/44
1019408,MOORESVILLE MANOR,35.5816800,-80.8048900,Active,35,1/6/21,1/5/44,1/5/44
1120943,PINE GLADE APARTMENTS,35.7321130,-79.4538590,Active,32,7/31/79,2/21/44,2/21/44
1117053,CAPE FEAR APARTMENTS,35.4023320,-78.8670660,Active,24,1/1/88,4/9/44,4/9/44
1019557,COTTAGES AT CRESTVIEW (THE),35.3537900,-81.9608800,Active,35,6/17/20,6/16/44,6/16/44
1019684,ROSS CREEK PHASE II,35.6014200,-82.5336800,Active,8,6/30/20,6/29/44,7/30/48
1019545,CHC OF ROCKY MOUNT #2,35.9425990,-77.8027370,Inconclusive,7,8/27/19,8/26/44,8/26/44
1019792,WNC COMMUNITY HOMES #9,35.2226700,-81.1470100,Active,6,8/31/20,8/30/44,8/30/44
1019468,CAC OF ROCKINGHAM COUNTY,36.3757500,-79.6661500,Active,12,9/15/20,9/14/44,9/14/44
1108755,BROOKWOOD APARTMENTS,35.1830600,-78.0743900,Active,66,6/10/80,11/23/44,1/1/45
1109303,WYNNFIELD COURT APARTMENTS,36.1298030,-80.0797330,Active,104,8/1/89,12/7/44,12/7/44
1113393,OAKWOOD MANOR I APARTMENTS,36.4044600,-79.9677500,Active,100,11/25/75,12/7/44,12/7/44
1019715,CAC OF METROLINA #5,35.2298000,-80.9099700,Active,11,12/14/20,12/13/44,12/13/44
1064226,BLUE RIDGE APARTMENTS,35.6116480,-82.3410330,Active,78,3/13/81,1/1/45,1/1/45
1064665,SOUTHSIDE VILLAGE,35.7961330,-80.2623060,Active,130,1/1/15,1/1/45,1/1/51
1064667,TERRACE LANE,35.8286660,-80.2433410,Active,138,1/1/15,1/1/45,1/1/51
1065054,CALVARY TRACE,35.8202000,-78.5841000,Active,116,1/1/15,1/1/45,1/1/56
1065303,HOLLY WOODS AT SUNSET LAKE,35.6631130,-78.7968030,Active,64,1/1/15,1/1/45,1/6/56
1065305,AUTUMN CREST APARTMENTS,35.4791480,-80.6097500,Active,87,1/1/15,1/1/45,9/1/51
1065340,FOUNTAIN POINTE,34.9182720,-79.7338050,Active,39,1/1/15,1/1/45,1/1/45
1065344,WINDRIDGE APARTMENTS,36.3965000,-78.9806000,Active,60,1/1/15,1/1/45,12/1/51
1065349,ABBINGTON OAKS,33.9565480,-78.0572790,Active,72,1/1/15,1/1/45,9/26/57
1065357,HUNTINGTON SPRING,35.9784550,-78.5050390,Active,84,1/1/15,1/1/45,1/1/45
1065363,RANKIN TERRACE APARTMENTS,34.2409130,-77.9348140,Active,77,1/1/15,1/1/45,1/1/45
1065649,THE COTTAGES AT TWIN OAKS,35.5140980,-78.7436850,Active,48,1/1/15,1/1/45,9/25/55
1065668,WILLOW CREEK,35.8154100,-78.8468170,Active,53,1/1/15,1/1/45,1/1/45
1065678,HARNETT TRAINING SCHOOL APARTMENTS,35.3111050,-78.6008180,Active,37,1/1/15,1/1/45,1/1/45
1065680,VERMILION,35.9101000,-78.9197000,Active,60,1/1/15,1/1/45,1/1/45
1065681,TOOLEY PLACE,36.2927500,-76.2357300,Active,36,1/1/15,1/1/45,1/1/45
1065685,COOPER TERRACE,36.2739970,-80.8331270,Active,56,1/1/15,1/1/45,1/1/45
1102612,OXFORD PLANTATION,35.3298980,-77.9401010,Active,60,1/1/15,1/1/45,1/1/45
1102717,PEMBROKE SENIOR VILLAGE,34.6977000,-79.1834000,Active,50,1/1/15,1/1/45,1/1/45
1103144,CAMBRIDGE FARMS APARTMENTS,35.2954650,-77.5904270,Active,60,1/1/15,1/1/45,1/1/45
1105036,RAVENSWOOD APARTMENTS,35.7491230,-77.9649060,Active,72,1/1/15,1/1/45,1/1/45
1105685,STERLING OAKS APARTMENTS,35.3682590,-81.9402050,Active,56,1/1/15,1/1/45,1/1/45
1106168,SARDIS TRACE,35.1365880,-80.7404610,Active,78,1/1/15,1/1/45,1/1/45
1111089,BELLEMONT POINTE APARTMENTS,35.7452690,-79.1644060,Active,76,1/1/15,1/1/45,11/22/56
1113479,HILLTOP ESTATES,34.6169780,-78.6027490,Active,28,3/23/84,1/1/45,9/23/46
1113504,MERCER ROAD APARTMENTS,34.6159800,-78.6018600,Active,66,10/30/79,1/1/45,9/23/46
1114488,VILLAGE STREET,34.5439010,-78.7992580,Active,29,5/23/80,1/1/45,9/23/46
1116838,FAIR GROVE APARTMENTS,35.4395000,-77.6950000,Active,40,1/1/15,1/1/45,1/1/45
1117505,PINE RIDGE HOMES,34.9193800,-79.7427000,Active,70,5/18/77,1/1/45,4/23/45
1019790,CATHERINE BOOTH GARDENS,35.2459700,-81.1703400,Active,82,1/25/20,1/24/45,1/24/45
1019690,MERCY PLACE BELMONT,35.2527900,-81.0396500,Active,40,2/22/20,2/21/45,2/21/45
1019553,PCGH SENIOR ADULT APARTMENTS,36.4007200,-78.9743400,Active,10,3/16/20,3/15/45,3/15/45
1000550,CAC OF BEAUFORT COUNTY,35.5560500,-77.0656100,Active,12,3/29/20,3/28/45,3/28/45
1122053,SANDPIPER SQUARE,36.2257920,-77.1202460,Active,24,4/12/95,3/30/45,3/30/45
1120691,DREW HILLS APARTMENTS,36.0430430,-77.7557430,Active,44,1/1/88,4/8/45,4/8/45
1019737,HARMONY HOME,35.3167900,-78.6088600,Active,7,5/12/20,5/11/45,5/11/45
1121855,GOODEN VILLAGE,34.6248000,-78.6016900,Active,24,6/21/95,5/22/45,5/22/45
1116379,ALLIANCE MANOR APARTMENTS,35.1401700,-76.7971600,Active,24,8/18/95,6/14/45,6/14/45
1019344,KING CREEK COTTAGES,35.2956400,-82.4368100,Active,10,6/21/20,6/20/45,6/20/45
1064491,HAMPTON HOMES,36.0547200,-79.7947200,Active,287,8/1/15,7/1/45,7/1/45
1000554,UNIVERSITY COURT,36.0993320,-80.2263710,Active,12,7/12/20,7/11/45,7/11/45
1000529,HIGHLAND MANOR APARTMENTS,35.7836400,-78.7942300,Active,32,7/15/20,7/14/45,7/14/45
1019620,CAC OF WILSON COUNTY #3,35.7183400,-77.8919400,Active,14,7/26/20,7/25/45,7/25/45
1112774,THE WICKFORD APARTMENTS,36.3237000,-78.4094000,Active,44,2/1/83,9/9/45,1/1/46
1064497,HALL TOWERS,36.1040300,-79.7808600,Active,156,1/1/16,12/1/45,12/1/45
1064499,GATEWAY PLAZA,36.0682000,-79.7924000,Active,221,1/1/16,12/1/45,12/1/45
1064503,HICKORY TRAILS,36.0377080,-79.8701080,Active,127,1/1/16,12/1/45,12/1/45
1019370,CHRISTIAN VILLAGE HOMES,36.2666130,-80.3684780,Active,23,12/8/20,12/7/45,12/7/45
1019706,ANITA STROUD SENIOR COMPLEX,35.2470700,-80.8380200,Active,83,12/13/20,12/12/45,12/12/45
1064495,CLAREMONT COURTS,36.0988630,-79.7486800,Active,250,1/1/16,1/1/46,1/1/46
1101962,CAROLINE COURTYARD,35.4783000,-81.2444000,Active,56,1/1/16,1/1/46,8/17/57
1101986,HARRISON TERRACE,35.6830000,-82.0177000,Active,76,1/1/16,1/1/46,1/1/46
1101992,BARRINGER'S TRACE,35.3991000,-80.4123000,Active,64,1/1/16,1/1/46,1/4/58
1102024,THE GRANDE AT GRANITE FALLS,35.9207000,-78.4708800,Active,74,1/1/16,1/1/46,9/21/57
1102036,SUNSET CREEK COMMONS,33.9057730,-78.4896400,Active,72,1/1/16,1/1/46,1/1/46
1102038,HIGH RIDGE,35.3632300,-83.2048830,Active,42,1/1/16,1/1/46,3/22/57
1102042,ABBINGTON GROVE OF WADESBORO,34.9742000,-80.0827000,Active,48,1/1/16,1/1/46,7/23/58
1102547,CYPRESS COURT,36.2832000,-76.9852000,Active,48,1/1/16,1/1/46,1/1/46
1102563,PARK AND MARSH SENIOR APARTMENTS,35.1873210,-80.8538890,Active,92,1/1/16,1/1/46,1/1/46
1102574,OXFORD CROSSING,35.7232000,-81.1361000,Active,88,1/1/16,1/1/46,1/1/46
1102576,HARPERS GLEN APARTMENTS,35.0097000,-78.3331000,Active,72,1/1/16,1/1/46,12/19/57
1102584,EDEN CHASE APARTMENTS,36.4852000,-79.7356000,Active,60,1/1/16,1/1/46,6/21/57
1102590,CAPE'S LANDING APARTMENTS,35.0558700,-79.0544540,Active,96,1/1/16,1/1/46,1/1/46
1102661,CAREY CHAPEL VILLAGE,36.3150880,-78.3661510,Active,54,1/1/16,1/1/46,1/1/46
1102703,CASWYCK TRAIL,36.0087610,-79.8185260,Active,72,1/1/16,1/1/46,1/1/46
1102705,THE RETREAT AT STATESVILLE,35.8188700,-80.8831600,Active,80,1/1/16,1/1/46,1/1/46
1102707,FRIAR WOODS APARTMENTS,36.1169000,-80.0839000,Active,84,1/1/16,1/1/46,1/1/46
1102711,CAMDEN POINTE APARTMENTS,35.9052320,-80.5753700,Active,60,1/1/16,1/1/46,10/31/57
1103134,ALBEMARLE CENTRAL SCHOOL APARTMENTS,35.3528560,-80.1957660,Active,53,1/1/16,1/1/46,1/1/46
1103143,SANDY RIDGE APARTMENTS,34.9943000,-79.1859970,Active,49,1/1/16,1/1/46,1/1/46
1119674,BATTLE FOREST APARTMENTS,35.2433200,-81.3282200,Active,46,7/1/79,1/1/46,12/8/46
1120470,ROANOKE APARTMENTS,35.8517160,-77.0434710,Active,58,7/17/75,1/1/46,11/23/48
1019765,ABILITIES AT BRIARCLIFF,35.0918260,-78.9379790,Active,14,1/26/20,1/25/46,1/25/46
1120819,POPLIN COURT APARTMENTS,35.3648100,-80.2111100,Active,8,2/22/96,2/9/46,2/9/46
1019710,CAC OF METROLINA #7,35.1298800,-80.8316000,Active,8,2/21/20,2/20/46,2/20/46
1000540,OLDE TOWN VILLAGE,36.4391200,-77.6946400,Active,42,2/27/20,2/26/46,2/26/46
1019372,KINGS MOUNTAIN MANOR,35.2392140,-81.3293950,Active,42,3/23/20,3/22/46,3/22/46
1111085,RUTHERFORD SQUARE APARTMENTS,35.7421080,-81.5213380,Active,24,8/7/81,3/24/46,3/24/46
1064688,BLUE POINT BAY APARTMENTS,34.7421400,-76.8206700,Active,64,3/31/06,3/31/46,3/31/46
1016010,WESTCHESTER VILLAGE,35.9830000,-80.0268100,Inconclusive,69,12/1/02,4/1/46,4/1/46
1122216,WESTRIDGE APARTMENTS,36.4661600,-79.9037700,Active,30,1/18/85,4/20/46,4/20/46
1121757,VILLAGE GREEN APARTMENTS PHASE II,34.9736620,-78.9856290,Active,120,4/4/79,4/24/46,4/24/46
1115648,PINE FOREST APARTMENTS,35.8553630,-76.7485340,Active,56,10/1/75,8/22/46,1/1/47
1019593,GOREMONT,34.1748140,-78.8402220,Active,6,8/25/20,8/24/46,8/24/46
1019741,NEW BLEVINS HOUSE,35.9296200,-78.9216700,Active,7,8/31/20,8/30/46,8/30/46
1019681,CAC OF RANDOLPH COUNTY,35.6829500,-79.8354600,Active,10,9/14/20,9/13/46,9/13/46
1113876,BLUE RIDGE APARTMENTS,35.6116480,-82.3410330,Active,78,12/7/84,9/23/46,9/23/46
1000536,OAK HILL APARTMENTS,35.7761200,-78.5820500,Active,14,10/24/20,10/23/46,10/23/46
1019673,WACTOR GARDENS APARTMENTS PHASE II,36.2887500,-76.9749300,Active,12,10/26/20,10/25/46,10/25/46
1000530,LEGACY PLACE,35.7041960,-81.2029790,Active,40,11/14/20,11/13/46,11/13/46
1019478,CAC OF RICHMOND COUNTY #2,34.9350600,-79.7558900,Active,9,11/20/20,11/19/46,11/19/46
1121853,CEDAR GROVE APARTMENTS,36.4941530,-77.4497070,Active,19,12/19/96,12/7/46,12/7/46
1154858,MOSBY FOREST APARTMENTS,36.4473530,-77.9290840,Active,24,12/23/96,12/11/46,12/11/46
1019694,CAC OF ALAMANCE COUNTY #2,36.1018500,-79.3852800,Active,14,12/19/20,12/18/46,12/18/46
1019670,CAHI ABERDEEN GROUP HOME,35.1490880,-79.4229560,Inconclusive,6,12/29/14,12/28/46,12/28/46
1004687,BRIAR GREEN APARTMENTS,36.0580850,-78.8870580,Active,200,1/1/17,1/1/47,6/1/58
1004711,MILLSTONE LANDING APARTMENTS,34.9798000,-78.9725760,Active,88,1/1/17,1/1/47,11/1/57
1004846,COLDWATER RIDGE APARTMENTS,35.4683720,-80.5924300,Active,60,1/1/17,1/1/47,12/1/57
1004926,BLUFFS AT WALNUT CREEK,35.7606000,-78.5764000,Active,198,1/1/17,1/1/47,12/1/57
1021555,JAKES RIDGE,36.3015000,-78.5840000,Active,64,1/1/17,1/1/47,3/7/58
1101947,THE RESERVE AT GRACE'S POINT,35.4639800,-80.5951700,Inconclusive,199,1/1/17,1/1/47,1/1/47
1101951,CONRAD CORNERS,36.2718500,-80.3611100,Active,60,1/1/17,1/1/47,3/14/57
1101994,SPARTA SPRINGS,36.1792840,-81.1482740,Active,48,1/1/17,1/1/47,1/1/47
1101996,PINE VALLEY APARTMENTS,35.1111270,-77.0835870,Active,72,1/1/17,1/1/47,1/1/47
1102006,THORNROSE,36.2963790,-78.5896220,Inconclusive,48,1/1/17,1/1/47,1/1/47
1102010,WAKEFIELD COMMONS,35.9426760,-78.5471260,Active,80,1/1/17,1/1/47,1/1/47
1102019,SYCAMORE RUN,35.7624740,-78.5630720,Active,42,1/1/16,1/1/47,1/1/47
1102021,REIDSVILLE RIDGE APARTMENTS,36.3529310,-79.6907460,Active,72,1/1/17,1/1/47,1/1/58
1102023,BEAL STREET SQUARE,35.9448960,-77.8012390,Active,80,1/1/17,1/1/47,1/1/47
1102025,RIVER POINTE,33.9801330,-78.3833730,Active,62,1/1/17,1/1/47,6/4/58
1102030,CAMBRIDGE COMMONS,35.2762880,-81.5422260,Active,80,1/1/17,1/1/47,1/1/49
1102034,GLEN LAKE APARTMENTS,35.5177270,-78.3673550,Active,72,1/1/17,1/1/47,3/21/58
1102053,ABBINGTON CROSSING WILSON APARTMENTS,35.7220270,-77.8874280,Active,80,1/1/17,1/1/47,2/1/59
1102553,GIVENS GERBER PARK III,35.5031060,-82.5196290,Active,60,1/1/17,1/1/47,1/1/47
1102561,WHITEHALL CROSSING,35.1477290,-80.9299570,Active,96,1/1/17,1/1/47,1/1/47
1102578,MCKINLEY PLACE,35.4142670,-78.6751810,Active,48,1/1/17,1/1/47,3/13/59
1102586,Morgan Pointe Apartments,36.2902830,-76.2517390,Active,120,1/1/16,1/1/47,8/7/58
1102588,WOODLAND BLUFF,36.2669770,-80.8475870,Active,48,9/22/16,1/1/47,9/22/56
1102594,INDIGO,35.1628320,-83.3860990,Active,60,1/1/17,1/1/47,8/30/58
1102600,CLEVELAND GREEN PHASE III APARTMENTS,35.6106980,-78.5623770,Active,80,1/1/17,1/1/47,1/1/58
1102614,SOMERSET COURT OF GOLDSBORO,35.4022050,-77.9645350,Active,120,3/1/05,1/1/47,7/1/52
1102616,ONEIDA MILL LOFTS,36.0288000,-79.3791000,Active,133,1/1/16,1/1/47,1/1/47
1102636,CENTRE COURT,35.5663220,-77.3640740,Active,78,1/1/17,1/1/47,1/1/47
1102667,CEDAR TERRACE,35.3462940,-82.4425250,Active,80,1/1/17,1/1/47,1/1/47
1103138,CENTRA SQUARE,35.2297360,-80.8181300,Active,52,1/1/17,1/1/47,1/1/47
1103139,ATANDO AVE APARTMENTS,35.2601980,-80.8374340,Active,130,1/1/17,1/1/47,1/1/47
1103786,GREENBRIER LANDING,35.2953730,-77.5904770,Active,61,1/1/15,1/1/47,1/1/47
1019617,THOMPSON ESTATES,34.3342400,-78.6854500,Active,36,1/17/21,1/16/47,1/16/47
1008779,CHC OF CABARRUS COUNTY,35.4735400,-80.5961600,Active,6,1/23/08,1/22/47,1/22/47
1119929,WALNUT GROVE APARTMENTS,36.1088480,-77.7105200,Active,24,5/1/85,1/25/47,1/25/47
1019679,CROSS ROAD GROUP HOME,35.6566800,-79.7793600,Active,7,2/6/20,2/5/47,2/5/47
1008781,CAC OF METROLINA #8,35.1299000,-80.8315900,Active,6,3/13/20,3/12/47,3/12/47
1019729,CAC OF CABARRUS COUNTY #2,35.4161500,-80.5987390,Active,5,3/21/21,3/20/47,3/20/47
1122168,PARKLAND APARTMENTS,36.4866600,-79.7845600,Active,40,1/1/88,3/25/47,3/25/47
1117489,WASHINGTON STREET,35.4071700,-78.6774600,Active,24,9/28/84,6/12/47,6/12/47
1064492,ABBOTS CREEK APARTMENTS,36.0828560,-80.0665390,Active,384,1/16/76,7/1/47,7/1/47
1121397,TEN PINES APARTMENTS,36.1241110,-78.7692450,Active,48,4/24/78,7/3/47,7/3/47
1115679,CLAYTON EAST APARTMENTS,35.6372190,-78.4478390,Active,48,7/21/83,7/20/47,7/20/47
1116391,VILLAGE EAST APARTMENTS,36.1192170,-80.0762670,Active,88,1/1/89,9/5/47,9/5/47
1119964,FOREST MEADOWS,36.3868700,-76.9397100,Active,21,9/3/81,9/21/47,9/21/47
1019700,MORNING GLORY APARTMENTS,36.1354460,-78.7595720,Active,24,10/1/20,9/30/47,9/30/47
1019342,LULA'S LANDING,36.3286300,-78.4159600,Inconclusive,30,12/27/19,12/26/47,12/26/47
1021557,SHEPARD GREENE,35.8294370,-78.3125920,Active,50,1/1/18,1/1/48,1/30/58
1021692,JASPER POINTE APARTMENTS,36.4936000,-80.6225000,Active,60,12/28/17,1/1/48,12/28/57
1021694,GRIFFIN PARK APARTMENTS,34.6376990,-79.0016040,Active,72,12/13/17,1/1/48,12/13/57
1022395,CYPRESS COVE APARTMENTS,34.2483810,-77.9078670,Active,200,1/1/18,1/1/48,6/1/59
1022399,BENSON GREEN APARTMENTS,35.5151460,-78.5664100,Active,80,1/1/18,1/1/48,1/1/59
1022631,SUNNYBROOK POINTE APARTMENTS,35.7752600,-78.5830910,Active,180,1/1/18,1/1/48,10/1/59
1022673,GRANITE POINTE APARTMENTS,35.1345400,-80.8916320,Active,198,1/1/18,1/1/48,2/1/61
1023712,WEST FAYETTEVILLE PLACE APARTMENTS,35.0233800,-79.0546830,Active,56,1/1/18,1/1/48,2/1/59
1023714,GRAHAM MANOR APARTMENTS,36.0575350,-79.4039460,Active,56,1/1/18,1/1/48,3/1/59
1065309,CAMBRIDGE OAKS II,35.2409100,-81.3302500,Active,80,1/1/18,1/1/48,9/3/60
1102051,PINEHURST SENIOR APARTMENTS,35.2110220,-79.4789570,Active,56,1/1/18,1/1/48,6/19/60
